loyalty_number,total_points_accumulated,total_points_redeemed
716362,57081.0,2420.0
292096,83531.0,876.0
881628,16298.0,0.0
544690,53926.0,790.0
966059,82831.0,1226.0
263055,59408.0,548.0
604470,95279.0,789.0
677704,44739.0,534.0
932405,66443.0,449.0
395512,0.0,0.0
173485,75006.0,911.0
842390,43486.0,376.0
604825,0.0,0.0
154173,16859.0,0.0
850123,18821.0,1402.0
906836,48363.0,0.0
375265,53578.0,954.0
161780,49410.0,0.0
120594,75531.0,1609.0
740608,43643.0,1131.0
336357,128118.0,0.0
991419,24430.0,1467.0
316970,9656.0,0.0
264236,49633.0,354.0
986507,45301.0,994.0
488130,181668.0,0.0
589818,3834.0,0.0
449843,64699.0,1815.0
835062,60130.0,1829.0
468970,50853.0,0.0
608758,60258.0,0.0
708373,47709.0,0.0
240362,49435.0,1523.0
695529,52457.0,1245.0
769731,35823.0,1252.0
883242,6822.0,0.0
936612,25684.0,632.0
515969,59950.0,1696.0
896592,83183.0,1031.0
774275,41242.0,1117.0
586076,74319.0,0.0
938482,21910.0,0.0
390924,16752.0,0.0
155820,58444.0,736.0
308214,52973.0,1024.0
579726,47708.0,557.0
464447,47079.0,1323.0
189822,63003.0,880.0
124761,70893.0,0.0
581531,38087.0,1138.0
773865,58353.0,0.0
990218,48479.0,945.0
187835,0.0,0.0
916269,39745.0,386.0
733467,0.0,0.0
167491,0.0,0.0
987482,34732.0,0.0
463882,56490.0,1053.0
708230,49446.0,937.0
245419,70449.0,1020.0
470334,57214.0,1054.0
465692,42916.0,941.0
702746,48674.0,1743.0
367751,37992.0,0.0
752688,60355.0,0.0
403282,38595.0,0.0
408561,78877.0,1563.0
204763,56515.0,786.0
930489,52400.0,832.0
336143,64854.0,401.0
723061,87332.0,570.0
324125,61456.0,1271.0
477598,55100.0,1068.0
325901,19006.0,538.0
427163,75667.0,454.0
383787,74644.0,437.0
615529,57226.0,1788.0
119731,70209.0,2071.0
442192,51357.0,1592.0
945974,81833.0,934.0
491643,16047.0,0.0
442251,91554.0,0.0
634727,46495.0,0.0
697272,44581.0,1100.0
270862,74191.0,762.0
895267,67742.0,1359.0
887609,85299.0,630.0
594649,59226.0,1376.0
629299,40634.0,0.0
791132,70458.0,969.0
762485,69229.0,1306.0
682064,0.0,0.0
470373,30498.0,462.0
933968,59281.0,2219.0
669222,49407.0,529.0
842066,56678.0,567.0
244387,58847.0,410.0
939289,3755.0,359.0
824668,30223.0,1202.0
140750,44922.0,1605.0
441782,63054.0,1638.0
621072,161880.0,0.0
682533,0.0,0.0
216937,0.0,0.0
502163,51804.0,2239.0
182459,54769.0,492.0
798832,46238.0,0.0
445673,67351.0,487.0
433116,0.0,0.0
906884,0.0,0.0
291336,42420.0,464.0
727095,60217.0,0.0
666933,78510.0,465.0
911906,60468.0,2186.0
143422,76962.0,1775.0
231592,48469.0,399.0
379110,69902.0,2238.0
726499,44095.0,531.0
910716,39465.0,604.0
313763,37990.0,0.0
348835,56290.0,530.0
857292,60585.0,515.0
433946,63733.0,1180.0
801821,35658.0,473.0
141233,61627.0,1518.0
287212,39581.0,316.0
319766,0.0,0.0
485280,40149.0,497.0
607538,33066.0,1062.0
456294,79520.0,1133.0
952959,68655.0,689.0
996086,50547.0,534.0
166705,68678.0,2192.0
439068,3897.0,727.0
755014,60975.0,525.0
131721,47769.0,1022.0
931657,52917.0,1398.0
919285,55147.0,582.0
946645,3528.0,736.0
195960,77381.0,501.0
326028,17707.0,0.0
182235,43432.0,1340.0
462701,56236.0,1161.0
512169,0.0,0.0
720626,104121.0,0.0
971637,58570.0,635.0
529415,60190.0,452.0
444371,55902.0,1863.0
130331,51985.0,888.0
135279,26816.0,816.0
105789,68173.0,687.0
674372,7669.0,0.0
579710,46477.0,0.0
499658,50364.0,1307.0
279430,72440.0,1541.0
542182,53099.0,329.0
410347,53124.0,1971.0
593277,31499.0,0.0
272672,60623.0,1220.0
176166,64696.0,1334.0
284866,73077.0,633.0
778590,41253.0,1803.0
548126,75777.0,1076.0
276947,116682.0,522.0
885274,92622.0,987.0
397377,37616.0,2102.0
232395,77145.0,301.0
341302,44516.0,1106.0
161045,40029.0,505.0
364264,45709.0,418.0
973112,71329.0,0.0
353076,19840.0,0.0
101895,47305.0,0.0
396998,22225.0,376.0
868568,55813.0,2892.0
193781,71826.0,1511.0
634392,22466.0,0.0
732113,28505.0,498.0
909845,33357.0,360.0
430559,0.0,0.0
786966,7971.0,452.0
984115,33574.0,451.0
505790,32190.0,0.0
579015,50670.0,1234.0
784787,0.0,0.0
773857,0.0,0.0
729518,48162.0,1488.0
599491,63895.0,1290.0
791678,44385.0,673.0
309364,61366.0,2303.0
907157,43789.0,0.0
349670,54024.0,516.0
198456,0.0,0.0
333799,53007.0,1403.0
702478,67413.0,1022.0
299210,43618.0,677.0
117342,49782.0,929.0
382980,54935.0,1030.0
565040,59513.0,816.0
781354,49093.0,2585.0
527712,74412.0,2003.0
574726,56545.0,1077.0
569769,25735.0,0.0
204484,61768.0,455.0
365863,69594.0,935.0
858228,14163.0,398.0
318595,28088.0,0.0
615459,123252.0,631.0
917870,36530.0,0.0
243272,0.0,0.0
173548,82178.0,1123.0
508854,69217.0,551.0
824414,36043.0,0.0
713981,34677.0,0.0
153953,34418.0,2188.0
526344,34372.0,1963.0
967233,0.0,0.0
146028,42081.0,576.0
168385,39578.0,520.0
290250,53856.0,0.0
347231,52088.0,1312.0
124931,0.0,0.0
576074,52070.0,495.0
321027,55162.0,1293.0
816705,77780.0,2969.0
913809,0.0,0.0
999120,48306.0,583.0
667262,56659.0,750.0
304824,20918.0,0.0
716750,26116.0,1360.0
214639,59326.0,1263.0
938719,907.0,0.0
707470,61177.0,570.0
526316,51496.0,1459.0
695385,0.0,0.0
789444,61225.0,3019.0
665890,75311.0,1399.0
701485,61348.0,0.0
159751,72158.0,0.0
170321,49485.0,1135.0
466795,28081.0,1396.0
300945,64119.0,416.0
714536,83039.0,1086.0
225087,69380.0,0.0
757041,35596.0,850.0
329214,56672.0,1018.0
514523,10251.0,0.0
401062,17565.0,1279.0
105193,6621.0,0.0
760835,59269.0,861.0
515634,150951.0,0.0
240963,91491.0,2200.0
619826,49315.0,420.0
194482,48995.0,2625.0
302158,68839.0,0.0
841770,9558.0,0.0
933259,32939.0,556.0
732213,52633.0,593.0
972732,88369.0,967.0
209058,32198.0,1529.0
587633,34572.0,975.0
162489,46867.0,431.0
608070,78432.0,1535.0
992268,41795.0,513.0
441419,16128.0,0.0
913233,58567.0,1827.0
169054,53757.0,1076.0
802974,0.0,0.0
196469,48306.0,645.0
965674,59688.0,2339.0
799510,33469.0,0.0
794286,60967.0,791.0
335755,33960.0,846.0
645147,53822.0,1003.0
706918,58861.0,1312.0
273984,63860.0,998.0
638152,53713.0,1052.0
311952,15183.0,358.0
489956,44293.0,1512.0
495773,46374.0,1478.0
941109,48564.0,1173.0
253046,60481.0,540.0
558469,0.0,0.0
526374,62226.0,1212.0
284442,44438.0,441.0
859821,71335.0,678.0
726065,57451.0,406.0
531052,50644.0,1435.0
734647,142251.0,0.0
852006,86727.0,1946.0
487195,62463.0,1035.0
406047,61702.0,399.0
372183,54262.0,2883.0
620465,76983.0,427.0
413185,55190.0,449.0
698180,17212.0,1098.0
412902,80061.0,1330.0
531286,51458.0,1976.0
245066,127188.0,0.0
328576,71794.0,2069.0
738005,70183.0,1332.0
351461,102975.0,1133.0
777561,86748.0,1518.0
323776,19379.0,0.0
982542,17338.0,466.0
649680,40988.0,419.0
552936,14496.0,0.0
127311,47100.0,570.0
492159,63704.0,368.0
645508,72890.0,1484.0
965713,59023.0,1602.0
606004,29694.0,1049.0
545534,67100.0,2145.0
266561,11147.0,497.0
724272,70404.0,1446.0
952532,20209.0,1092.0
347982,113859.0,0.0
535413,25839.0,409.0
820341,44943.0,1443.0
894691,28734.0,0.0
758656,19311.0,598.0
657748,43609.0,1599.0
803656,16047.0,687.0
713423,76553.0,1228.0
577726,42814.0,1788.0
811619,62684.0,1090.0
307159,0.0,0.0
122946,36462.0,0.0
498932,45697.0,1484.0
625945,56421.0,383.0
740603,44478.0,0.0
681270,67151.0,955.0
559879,35186.0,2031.0
714757,63553.0,1747.0
855400,64916.0,443.0
830743,37762.0,0.0
148234,43820.0,413.0
603005,75399.0,0.0
415915,65952.0,448.0
534481,41512.0,3633.0
799781,62940.0,2081.0
641039,29348.0,1530.0
298160,9888.0,0.0
247680,38420.0,1407.0
296690,52853.0,351.0
168160,132243.0,418.0
916000,70659.0,1699.0
687639,48605.0,1672.0
779085,77287.0,1645.0
843737,23779.0,0.0
571970,36906.0,437.0
449046,67562.0,1547.0
609730,50573.0,1858.0
471015,232176.0,772.0
795155,0.0,0.0
279883,0.0,349.0
727363,0.0,0.0
479509,21900.0,400.0
943068,40343.0,894.0
174702,27686.0,0.0
301794,44568.0,2958.0
687412,61595.0,2841.0
348740,65155.0,433.0
417082,61806.0,0.0
114983,44033.0,0.0
308591,58233.0,952.0
518561,24606.0,744.0
551429,51665.0,499.0
595235,63847.0,1623.0
736109,60409.0,594.0
534510,30552.0,0.0
515645,53432.0,607.0
633330,38331.0,0.0
740105,57442.0,660.0
842848,2021.0,0.0
353614,0.0,0.0
745028,2776.0,0.0
362201,38251.0,0.0
817041,0.0,0.0
413052,43987.0,445.0
752663,35288.0,1394.0
944541,80364.0,857.0
802478,66613.0,915.0
187141,95040.0,1307.0
557500,63888.0,2077.0
531201,0.0,0.0
380183,61268.0,407.0
990933,61518.0,1243.0
511642,72281.0,872.0
486359,61709.0,900.0
551961,6300.0,0.0
229436,33100.0,642.0
522866,46021.0,1023.0
817822,63573.0,1087.0
842793,49657.0,1719.0
136106,58579.0,1476.0
106757,53926.0,0.0
503832,88590.0,823.0
248265,57760.0,375.0
571992,53977.0,930.0
452873,48699.0,387.0
224740,71854.0,3227.0
219714,66195.0,1325.0
511588,55397.0,1597.0
882025,53013.0,1456.0
641827,0.0,0.0
713580,53908.0,980.0
728818,41379.0,0.0
154868,137544.0,0.0
863019,68312.0,915.0
950393,44195.0,1719.0
905634,49122.0,405.0
661708,37955.0,668.0
244099,192849.0,495.0
888131,21774.0,1098.0
931238,0.0,0.0
482796,0.0,0.0
393853,81269.0,2003.0
306872,28550.0,656.0
969586,77053.0,2233.0
108625,69314.0,932.0
277826,0.0,0.0
925978,55159.0,384.0
700335,40721.0,580.0
781227,15391.0,0.0
537914,13983.0,1545.0
132296,32234.0,1517.0
696732,3701.0,0.0
784185,74705.0,688.0
275306,60913.0,832.0
131047,102905.0,996.0
294172,173769.0,936.0
227804,36846.0,2064.0
710145,906.0,0.0
686031,60157.0,1298.0
616207,9337.0,585.0
269632,53093.0,934.0
413305,0.0,0.0
667615,35685.0,0.0
247471,73380.0,1283.0
247721,59668.0,969.0
879844,40876.0,533.0
134273,57454.0,994.0
461354,62382.0,1229.0
551833,42885.0,699.0
688902,0.0,0.0
685533,39410.0,1080.0
644769,78156.0,907.0
649972,25493.0,1262.0
241675,69618.0,463.0
913866,55784.0,0.0
598705,66447.0,0.0
920792,56677.0,1654.0
713094,79868.0,1960.0
863122,36570.0,484.0
257575,29014.0,499.0
794248,57804.0,0.0
788460,41886.0,882.0
306402,53662.0,778.0
819765,100180.0,573.0
403185,61156.0,0.0
200663,16884.0,0.0
735770,61504.0,1054.0
906346,77430.0,1728.0
458773,0.0,0.0
623222,43159.0,769.0
788515,44069.0,368.0
940874,0.0,0.0
646756,0.0,0.0
490487,66166.0,1410.0
686371,74736.0,810.0
480675,104715.0,0.0
184735,58058.0,0.0
926058,11715.0,0.0
208584,57168.0,1074.0
159856,60832.0,1341.0
189775,62411.0,1065.0
928644,69382.0,1474.0
198010,61513.0,2121.0
962989,69614.0,0.0
137850,61313.0,497.0
412186,84821.0,522.0
154644,72993.0,2468.0
939683,83975.0,533.0
921776,102696.0,0.0
491242,111366.0,0.0
369739,70499.0,928.0
764302,5333.0,0.0
515049,76495.0,546.0
929980,69855.0,411.0
591854,27457.0,1632.0
602222,33787.0,648.0
901478,0.0,0.0
618731,48387.0,717.0
834799,44894.0,600.0
438299,40049.0,0.0
327910,59667.0,535.0
262374,57723.0,0.0
452459,29883.0,0.0
718454,1113.0,520.0
185531,14448.0,0.0
837932,71638.0,1139.0
210498,55962.0,829.0
913060,51027.0,837.0
237586,37680.0,800.0
551946,59379.0,1809.0
184959,42308.0,1354.0
713067,773.0,486.0
880033,67149.0,1774.0
128210,47016.0,0.0
569236,57184.0,1715.0
654225,24229.0,0.0
110296,53546.0,488.0
720079,42175.0,0.0
351551,107292.0,553.0
918341,42420.0,1185.0
414305,79078.0,2606.0
568594,29295.0,648.0
607489,47648.0,642.0
562084,81695.0,1676.0
664705,54260.0,0.0
977523,46836.0,0.0
928294,68148.0,0.0
267951,59974.0,476.0
497194,55328.0,380.0
377289,68280.0,373.0
310983,78788.0,749.0
462078,0.0,0.0
436266,27990.0,892.0
441623,46861.0,389.0
208375,26006.0,1154.0
220802,36512.0,1497.0
252082,65567.0,883.0
735790,75664.0,1295.0
277788,64984.0,1898.0
848250,60817.0,764.0
355781,0.0,0.0
256574,52788.0,1077.0
807289,101966.0,0.0
138894,77997.0,797.0
612311,47021.0,2049.0
952163,0.0,0.0
358997,7927.0,0.0
977236,4376.0,0.0
202055,66616.0,2388.0
155118,50616.0,1718.0
203809,0.0,0.0
111171,57660.0,837.0
615662,67784.0,1753.0
950914,54261.0,1289.0
831087,58940.0,1833.0
974114,55051.0,2206.0
495632,8252.0,0.0
706185,0.0,0.0
343425,8700.0,413.0
951941,72674.0,908.0
564841,56075.0,0.0
705113,46998.0,484.0
891604,59468.0,2266.0
599394,22291.0,0.0
719736,68929.0,1611.0
656036,17224.0,439.0
919338,39539.0,0.0
384409,23560.0,900.0
133128,117258.0,372.0
983440,0.0,0.0
219431,113571.0,1417.0
856406,33960.0,1819.0
671368,67717.0,2042.0
194859,98340.0,354.0
371422,41135.0,434.0
432031,78599.0,689.0
580834,61932.0,741.0
276806,115689.0,416.0
904370,7396.0,0.0
419661,10929.0,0.0
554487,41664.0,1843.0
245307,6287.0,395.0
732009,48555.0,1116.0
110170,11198.0,523.0
537132,54279.0,1284.0
547764,0.0,0.0
288491,44501.0,440.0
120868,57393.0,930.0
553089,90234.0,1123.0
853037,0.0,0.0
189197,72626.0,1170.0
482567,3327.0,0.0
159227,69399.0,680.0
400979,62390.0,1454.0
628533,53255.0,1572.0
838584,57228.0,759.0
649961,55964.0,1430.0
755759,40111.0,1214.0
696096,54260.0,600.0
881362,47015.0,1029.0
254361,66471.0,700.0
342569,0.0,0.0
492165,50332.0,1562.0
453494,38007.0,2506.0
585850,73919.0,1112.0
561072,71363.0,2378.0
270575,57233.0,477.0
985115,13058.0,0.0
779106,62938.0,1939.0
699220,0.0,0.0
445746,52814.0,1288.0
311795,20752.0,0.0
872946,45345.0,1256.0
537613,58691.0,893.0
900977,0.0,0.0
100644,45939.0,2277.0
464137,59419.0,1878.0
617916,57228.0,311.0
948053,76618.0,1153.0
301563,53239.0,477.0
202293,75863.0,334.0
955649,36935.0,554.0
572768,4257.0,0.0
740814,52121.0,1277.0
773397,71346.0,866.0
316644,42286.0,1228.0
876538,51071.0,1050.0
723476,49060.0,0.0
552747,49951.0,1757.0
120206,0.0,0.0
957628,68484.0,2250.0
336247,83763.0,1057.0
753864,2998.0,464.0
306110,33602.0,1639.0
110262,78849.0,808.0
651054,11831.0,672.0
390719,0.0,0.0
268094,21903.0,650.0
447962,72679.0,0.0
276990,50137.0,402.0
202859,48219.0,420.0
550839,43492.0,954.0
266541,15755.0,0.0
221287,41107.0,388.0
866417,6428.0,0.0
603739,68512.0,888.0
173343,208158.0,543.0
833576,56860.0,1191.0
178081,3408.0,552.0
332430,53936.0,0.0
893040,42076.0,0.0
274803,111033.0,0.0
687262,50868.0,1039.0
345765,72762.0,1719.0
854812,85341.0,910.0
407468,33191.0,371.0
675243,66459.0,704.0
612060,50784.0,1152.0
311619,42427.0,531.0
253098,77545.0,1068.0
573347,0.0,0.0
937638,50156.0,1503.0
169253,12903.0,454.0
249833,20215.0,596.0
233768,49456.0,548.0
208329,71578.0,1806.0
301155,44062.0,1372.0
345244,51477.0,1251.0
122890,63795.0,457.0
513480,57061.0,0.0
142649,0.0,0.0
754850,0.0,0.0
423119,28565.0,0.0
467175,67841.0,1326.0
288530,41290.0,601.0
909328,51270.0,1117.0
506252,38885.0,490.0
794625,0.0,0.0
978040,20038.0,746.0
192543,56750.0,3325.0
637760,54798.0,2037.0
525508,165357.0,0.0
440213,48498.0,516.0
337341,8846.0,478.0
959059,41275.0,591.0
125969,86854.0,569.0
746314,21273.0,0.0
755582,0.0,0.0
745830,57443.0,463.0
182519,43492.0,568.0
254161,0.0,0.0
772437,66729.0,694.0
144756,47201.0,304.0
630869,55580.0,1248.0
965698,44461.0,429.0
632720,80636.0,551.0
823628,34426.0,0.0
297684,96231.0,1384.0
352337,32961.0,1101.0
639584,0.0,0.0
916020,53391.0,1239.0
621876,61586.0,859.0
383399,27668.0,0.0
845227,63122.0,1348.0
253528,48432.0,1041.0
440671,0.0,0.0
770568,61734.0,458.0
212862,41076.0,1886.0
745938,0.0,0.0
910056,73728.0,768.0
518305,64107.0,375.0
663067,59004.0,0.0
668865,41095.0,0.0
342570,60806.0,0.0
699243,68027.0,545.0
952938,58338.0,2043.0
704835,62292.0,1447.0
324707,49271.0,976.0
779434,57858.0,1921.0
676676,0.0,0.0
134717,53826.0,705.0
358900,51704.0,0.0
312863,76735.0,1385.0
584463,53639.0,2416.0
775407,10713.0,0.0
146086,50711.0,932.0
493061,50207.0,1007.0
896861,124648.0,577.0
709415,61662.0,0.0
101664,40987.0,0.0
198713,64469.0,449.0
812417,46187.0,1084.0
233877,0.0,0.0
187887,37345.0,0.0
169665,53227.0,1094.0
298671,64473.0,0.0
881000,36421.0,1028.0
807769,26433.0,0.0
738096,60587.0,413.0
590280,69529.0,623.0
448812,63578.0,490.0
977244,65314.0,2486.0
262422,65992.0,840.0
802336,31441.0,1230.0
801948,8166.0,0.0
510505,73358.0,477.0
654983,0.0,0.0
133956,110637.0,0.0
211217,42117.0,0.0
845435,45089.0,1234.0
621814,67475.0,366.0
686397,173454.0,785.0
771259,26376.0,0.0
210630,69702.0,1735.0
792695,48446.0,1777.0
407411,55822.0,0.0
432298,78783.0,1093.0
760975,19837.0,500.0
210770,53633.0,0.0
263612,34802.0,452.0
564305,55986.0,434.0
927026,91394.0,2224.0
349730,74971.0,1740.0
361707,66090.0,322.0
201683,55310.0,539.0
749566,66609.0,0.0
228673,46085.0,344.0
938873,52629.0,2351.0
182782,41757.0,0.0
844959,54441.0,2369.0
775639,57273.0,2628.0
623071,45470.0,730.0
533539,43905.0,1361.0
188071,52854.0,2253.0
311946,43435.0,434.0
429054,37373.0,885.0
930089,144174.0,477.0
325379,85582.0,785.0
441389,62315.0,901.0
172724,789.0,0.0
419749,57648.0,0.0
877124,45692.0,436.0
351292,11839.0,0.0
515905,52377.0,0.0
417507,48583.0,1354.0
889501,12993.0,0.0
876755,37923.0,505.0
362586,52286.0,1067.0
948662,62923.0,511.0
420481,55554.0,1061.0
833704,44730.0,1439.0
194855,60217.0,1025.0
412362,0.0,0.0
793742,9695.0,0.0
165596,64044.0,2020.0
660922,58414.0,886.0
371739,46424.0,524.0
191638,65959.0,489.0
657946,79197.0,741.0
890543,50145.0,1280.0
611673,53501.0,503.0
956843,55179.0,1071.0
787911,0.0,0.0
472787,61329.0,849.0
446991,69922.0,0.0
674375,6414.0,360.0
922206,41711.0,1110.0
237303,48377.0,1097.0
491122,44223.0,1134.0
156071,0.0,0.0
138853,23561.0,500.0
622794,2245.0,0.0
173092,57700.0,398.0
563945,71073.0,622.0
544167,45121.0,1121.0
876207,71037.0,983.0
723390,4266.0,0.0
629642,53540.0,1701.0
842980,26614.0,0.0
376367,17936.0,0.0
874044,78365.0,469.0
411533,71796.0,533.0
713853,56090.0,1224.0
256360,44373.0,1100.0
585495,0.0,0.0
845820,12620.0,0.0
755145,5340.0,0.0
835240,33732.0,452.0
831987,0.0,0.0
765793,44882.0,0.0
687186,53998.0,556.0
362680,72634.0,388.0
937862,48803.0,516.0
567805,6681.0,365.0
793645,48165.0,429.0
395912,56709.0,1809.0
731373,0.0,0.0
998972,32334.0,2201.0
332387,61377.0,1267.0
541358,52770.0,3597.0
408134,25186.0,0.0
230337,28662.0,454.0
449858,70967.0,1276.0
148322,30229.0,424.0
875483,70989.0,1228.0
146527,72146.0,490.0
844046,0.0,0.0
543862,60064.0,1202.0
121351,19566.0,0.0
114307,46919.0,733.0
810693,19880.0,583.0
424793,49566.0,0.0
126100,0.0,0.0
638469,175410.0,798.0
746061,53338.0,1681.0
170982,0.0,0.0
345518,50573.0,380.0
424837,68596.0,1149.0
261044,52193.0,2816.0
457716,54771.0,501.0
666473,57426.0,0.0
482551,49862.0,796.0
138810,18634.0,0.0
421691,68576.0,0.0
963036,76922.0,430.0
453876,12763.0,0.0
756892,42465.0,1710.0
689112,60831.0,1335.0
436719,42953.0,1098.0
661035,26518.0,639.0
387650,51524.0,1233.0
668000,66339.0,580.0
330249,47611.0,987.0
103362,4485.0,0.0
324881,54548.0,1705.0
821944,12193.0,0.0
285386,0.0,0.0
562305,45597.0,1628.0
190236,60328.0,1097.0
118332,54604.0,782.0
371606,40053.0,2118.0
271911,73730.0,611.0
609971,58948.0,1810.0
107141,44019.0,1950.0
132045,46018.0,0.0
557640,62952.0,994.0
966391,45772.0,1723.0
173531,38548.0,579.0
214878,35738.0,1108.0
173834,12016.0,855.0
574930,15010.0,0.0
566991,23329.0,515.0
850694,70075.0,1147.0
563977,37684.0,0.0
770968,28636.0,618.0
649404,0.0,0.0
239182,46436.0,898.0
488009,28332.0,0.0
354730,36872.0,0.0
285938,63668.0,607.0
914255,0.0,0.0
872932,50635.0,448.0
534794,0.0,0.0
532925,39210.0,643.0
546039,47520.0,0.0
468542,33327.0,0.0
465260,107337.0,1685.0
781187,72742.0,1505.0
531976,63604.0,673.0
476571,33257.0,1317.0
799630,50241.0,1527.0
533950,43387.0,1200.0
707424,58183.0,1892.0
673424,69406.0,2225.0
523399,13617.0,446.0
175169,55189.0,0.0
902966,70151.0,581.0
150134,44726.0,1552.0
400958,57528.0,878.0
600651,56556.0,2283.0
841204,41214.0,979.0
352916,30777.0,0.0
787086,27900.0,0.0
831341,5217.0,0.0
983353,0.0,0.0
733046,44717.0,977.0
851830,51712.0,1784.0
366894,50211.0,2423.0
597124,0.0,0.0
876083,46528.0,1763.0
916003,0.0,0.0
270969,26262.0,0.0
939766,49763.0,1362.0
780266,16330.0,0.0
208517,64290.0,728.0
270935,88515.0,1410.0
150074,52027.0,537.0
707114,67124.0,526.0
114857,52595.0,533.0
126466,51080.0,2083.0
301301,63393.0,425.0
887209,51845.0,3067.0
346766,14514.0,447.0
700474,8628.0,0.0
994285,39273.0,394.0
355102,13139.0,0.0
904114,54048.0,2204.0
713257,47015.0,1250.0
486197,105906.0,0.0
516594,58383.0,0.0
431640,96955.0,2548.0
556958,85595.0,1079.0
722169,61324.0,2445.0
913449,43233.0,389.0
504078,97497.0,438.0
612294,36039.0,1763.0
443198,34963.0,342.0
500038,58952.0,1105.0
626312,0.0,0.0
469230,49374.0,1568.0
314250,53038.0,1173.0
366911,82795.0,1446.0
552221,0.0,0.0
147272,56339.0,530.0
221204,62985.0,375.0
751351,43817.0,1128.0
676203,49272.0,945.0
916851,66787.0,941.0
263569,35340.0,538.0
834286,56006.0,1475.0
647684,56108.0,493.0
597313,54316.0,0.0
294048,41559.0,1534.0
433815,49224.0,586.0
504867,177291.0,423.0
562361,99465.0,527.0
709920,32212.0,506.0
336341,56945.0,1026.0
397248,61786.0,0.0
149981,0.0,0.0
144633,82467.0,719.0
633734,27282.0,0.0
543599,0.0,0.0
465095,28874.0,1191.0
779066,74878.0,1137.0
457605,2019.0,363.0
640163,3947.0,0.0
704603,73411.0,1033.0
278464,0.0,0.0
283807,53692.0,0.0
609664,7415.0,0.0
219555,36461.0,0.0
324049,0.0,0.0
267020,66356.0,612.0
700286,31905.0,795.0
283290,50353.0,686.0
947778,0.0,0.0
436990,49524.0,1300.0
660178,61744.0,1138.0
409174,25624.0,0.0
371580,74845.0,2023.0
610482,36831.0,772.0
498632,66880.0,2765.0
720146,55203.0,646.0
592064,26538.0,905.0
704308,0.0,0.0
901690,63819.0,578.0
668325,53040.0,0.0
777351,54744.0,1283.0
983713,50387.0,491.0
867046,5400.0,0.0
227239,48061.0,1460.0
472532,78770.0,0.0
560283,35138.0,531.0
148570,49659.0,0.0
497226,17188.0,1143.0
425477,0.0,0.0
757696,43832.0,1269.0
832566,70619.0,1725.0
977178,39412.0,1308.0
870120,37815.0,1913.0
858669,50174.0,537.0
621180,44559.0,1703.0
979575,83697.0,0.0
353032,75553.0,0.0
530517,32545.0,0.0
839527,44165.0,383.0
387214,123852.0,0.0
205430,65341.0,587.0
458072,52606.0,1784.0
819969,80388.0,510.0
226643,29008.0,434.0
177029,27238.0,0.0
171788,71889.0,782.0
736258,7308.0,0.0
625123,53408.0,0.0
355184,52421.0,559.0
372069,16948.0,1082.0
756973,0.0,0.0
185288,0.0,0.0
963100,42846.0,518.0
564973,62797.0,377.0
569319,39948.0,3629.0
527414,0.0,0.0
615528,34658.0,3957.0
852855,52304.0,0.0
660119,69490.0,396.0
862100,73281.0,1064.0
326961,101108.0,2031.0
868744,54888.0,1133.0
585277,51904.0,0.0
817520,44544.0,705.0
601105,72972.0,0.0
591377,44226.0,0.0
205671,66732.0,0.0
988345,88052.0,439.0
627915,58588.0,1626.0
819375,76207.0,1508.0
945996,60239.0,1589.0
800137,51184.0,2445.0
157092,60297.0,754.0
428919,54829.0,0.0
156031,0.0,0.0
791852,54854.0,0.0
539358,61974.0,883.0
410921,59799.0,487.0
579005,82665.0,506.0
584285,73047.0,1316.0
771056,62851.0,1989.0
498694,68395.0,1004.0
184035,39792.0,0.0
915194,59672.0,581.0
